"83",33,11,6,3,1,3,0,7,3,0,21,1,6,3,1,1,1,5,2,0,0,2,14,2,6,0,0,0,0,4,0,2,0,0,88,15,3,7,3,10,0,0,45,7,24,4,3,6,2,1,5,2,1,5,18,9,6,4,1,43,0,0,0,5,5,5,3,2,38,0,0,0,3,3,3,0,2,1,0,4,8,13,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,10,0,4,3,0,1,0,0,0,4,1,0,22,3,0,0,0,2,7,0,3,0,0,0,0,0,2,9,0,2,1,0,1,1,0,1,1,1,8,3,1,1,54,8,0,1,1,7,4,1,0,0,0,0,5,1,1,0,4,3,1,6,0,0,0,8,5,4,20,4,0,6,3,3,3,3,2,9,6,4,0,0,0,0,8,0,0,0,0,10,10,10,5,1,26,2,2,2,9,2,5,54,7,0,0,0,4,2,2,13,2,4,2,0,4,7,0,1,1,0,4,2,2,1,1,6,4,3,5,0,6,6,6,2,8,0,8,0,1,1,7,4,1,0,0,0,0,5,1,0,1,0,5,4,1,6,0,0,0,10,5,4,23,6,0,1,1,20,3,2,1,0,7,1,3,2,14,7,0,0,9,68,7,43,7,4,2,8,1,2,1,4,5,0,1,4,6,4,3,6,6,6,13,2,2,3,3,21,10,8,4,1,7,72,28,0,0,0,6,6,6,3,5,2,4,3,32,1,1,4,1,7,3,17,2,1,1,1,1,0,0,0,9,1,0,0,0,0,1,1,23,5,4,20,10,5,1,3,10,5,3,4,4,4,12,12,11,9,61,12,1,1,35,12,6,33,14,10,0,0,1,0,0,0,0,42,11,26,3,7,1,22,0,0,18,46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,9,11,7,28,27,1,1,3,7,3,13,1,1,0,0,0,6,0,0,0,0,0,0,0,10,1,4,5,4,4,0,0,0,0,0,28,5,13,10,19,4,9,5
"84",7,1,0,0,0,0,0,0,1,1,3,0,2,2,1,1,1,0,0,0,0,1,7,1,5,3,1,1,2,1,0,1,1,0,19,6,2,3,2,1,0,0,9,1,9,3,2,2,1,1,3,2,1,1,5,4,3,0,2,3,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,0,0,0,8,2,0,1,4,3,1,1,6,0,3,1,0,0,0,0,0,0,0,0,7,3,2,0,0,2,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,3,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,7,0,4,3,4,1,0,3,2,2,1,1,0,2,0,0,0,1,1,1,1,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7,3,1,0,0,5,0,2,2,1,1,0,0,3,10,1,10,5,2,1,2,2,1,0,0,1,0,0,1,3,2,1,0,0,0,1,0,0,0,0,6,4,3,0,3,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,4,0,0,0,0,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,3,0,2,0,1,0,0,0,0,1,2,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,2,25,25,20,20,3,1,1,31,31,12,2,7,26,24,10,44,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,1,0,0,8,0,0,2,0,0,72,72,81,10,43,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,11,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",6,5,0,0,0,0,0,3,0,0,3,1,1,1,1,1,1,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,19,3,0,2,1,5,0,0,5,0,5,2,2,0,0,3,2,1,1,1,4,2,1,1,0,0,0,0,0,11,11,11,10,1,0,0,0,0,7,7,7,1,4,2,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,2,2,0,0,5,0,1,1,0,2,0,0,0,0,0,0,4,1,0,1,1,0,2,1,1,1,0,0,0,0,2,2,0,1,0,0,0,0,0,2,2,2,2,2,1,1,17,6,1,0,0,4,0,0,4,4,4,3,3,0,2,2,3,2,2,3,3,3,3,4,0,0,0,0,0,2,2,2,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,1,1,0,12,4,0,0,0,4,0,0,4,0,2,1,0,1,6,0,1,0,0,2,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,7,1,0,0,5,1,1,4,4,4,3,3,0,0,2,2,4,3,2,3,3,3,3,4,0,0,0,0,0,0,1,4,0,0,0,0,3,1,1,1,5,2,0,0,0,10,0,10,4,4,0,3,0,1,0,1,4,0,1,1,2,1,1,0,0,0,2,0,1,1,1,6,2,1,1,0,2,0,0,0,0,0,12,12,12,0,10,0,1,1,16,2,1,1,0,1,1,13,6,4,2,3,2,3,3,3,0,0,0,2,2,2,1,1,9,0,0,8,2,2,0,2,2,1,1,5,5,5,2,3,3,3,15,4,1,1,7,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,2,1,0,1,1,13,5,3,3,3,3,0,2,2,0,0,0,0,0,2,0,1,1,1,1,0,4,4,4,3,0,0,3,0,0,0,0,0
"89",48,14,5,4,1,3,0,12,8,7,41,3,29,29,3,3,3,4,4,0,0,5,36,2,36,17,3,2,12,13,3,4,10,5,70,24,2,20,15,5,0,0,65,8,63,38,29,40,16,31,12,12,12,15,9,9,9,7,1,0,13,0,0,47,46,44,36,11,1,7,0,0,11,11,11,0,8,1,7,7,9,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18,2,15,15,14,6,4,48,9,39,39,11,12,3,3,3,1,1,0,55,27,3,4,4,23,30,9,15,4,9,6,4,4,6,20,6,4,0,0,6,6,2,3,3,3,10,10,3,4,61,31,5,8,8,30,27,27,0,0,0,0,19,7,4,1,7,6,8,2,10,10,9,9,9,9,47,29,12,12,9,9,12,12,10,13,13,13,9,9,0,0,53,11,6,2,0,11,11,11,9,3,0,0,0,0,10,2,6,67,43,13,9,8,36,29,29,46,19,20,9,6,12,40,18,16,3,5,11,9,9,2,2,12,12,12,45,7,8,8,8,0,3,3,31,6,9,9,30,27,27,0,0,0,0,20,8,1,4,1,7,6,9,3,10,10,9,11,11,11,48,32,13,6,2,25,2,1,3,3,23,1,16,17,5,5,0,0,13,68,9,66,39,30,24,41,17,17,8,10,34,11,13,11,12,12,12,6,6,6,16,1,13,11,1,9,9,10,7,1,0,3,1,13,0,0,49,48,46,4,37,24,9,13,59,14,9,6,3,9,9,52,20,17,1,7,6,7,7,6,44,27,6,10,10,8,5,5,14,11,10,14,14,14,9,11,6,6,5,13,12,12,0,0,0,0,31,3,2,2,26,13,12,0,0,0,0,0,0,0,0,0,0,49,15,44,11,1,1,2,8,8,13,16,1,8,22,4,5,18,4,3,0,12,1,2,0,0,0,0,0,0,0,0,58,57,13,8,5,9,9,49,16,5,7,7,6,38,7,7,0,0,0,0,0,11,8,9,3,4,2,9,21,21,21,16,10,3,9,1,0,0,0,0
"90",44,23,14,8,5,9,4,17,7,5,36,9,5,4,0,0,0,4,3,0,0,5,23,2,19,2,0,0,2,2,0,1,11,0,67,24,7,18,5,6,0,0,41,3,29,4,3,3,1,13,7,7,6,14,15,13,9,4,6,15,19,49,30,6,6,6,5,1,22,16,30,16,3,2,2,0,2,1,1,1,0,15,1,5,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,3,27,11,5,4,3,3,0,1,17,6,3,3,0,1,1,1,1,6,6,0,31,10,5,0,0,5,11,3,8,3,4,3,3,2,2,8,0,1,1,0,6,4,3,1,1,1,8,6,0,0,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,33,5,3,6,1,1,4,4,1,13,13,13,1,1,1,1,26,23,2,0,10,10,8,7,3,1,0,0,0,3,11,5,4,48,7,0,0,0,6,1,1,5,0,2,2,1,2,21,0,0,0,2,1,0,0,1,1,7,7,6,15,3,3,2,2,1,4,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,37,6,4,0,2,28,7,4,3,2,21,3,6,3,8,4,0,0,7,47,3,34,4,3,1,3,0,1,1,1,15,0,0,0,7,7,6,2,1,1,17,4,3,2,4,15,14,11,5,6,6,17,9,21,51,32,6,6,6,0,5,5,5,2,18,1,1,2,0,0,0,13,1,0,0,1,0,0,0,0,12,0,0,3,3,1,4,3,17,9,7,17,11,8,2,3,11,9,9,3,3,3,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,3,46,21,39,14,12,5,5,2,2,15,45,14,43,13,7,0,4,5,2,2,4,53,14,51,16,25,0,0,1,0,0,19,15,1,1,2,0,0,10,1,1,0,0,0,9,1,1,0,0,0,0,2,5,0,0,1,5,4,8,1,1,1,0,0,0,1,0,1,1,0,0
"93",17,7,1,0,0,0,0,2,4,4,8,0,2,2,3,3,3,2,2,2,2,1,12,0,12,1,0,0,1,1,0,0,2,0,23,2,0,0,0,2,2,2,5,0,5,0,0,0,0,0,1,1,1,0,2,2,2,0,0,1,0,11,10,7,6,6,4,1,3,0,15,14,9,7,7,0,5,1,4,1,2,11,2,4,4,14,7,2,2,5,5,9,3,3,2,2,0,2,1,6,5,2,9,8,2,14,4,1,0,0,0,0,0,5,0,1,1,0,0,1,1,1,5,2,2,33,5,1,0,0,0,23,4,16,2,15,12,8,7,3,6,0,1,0,4,2,2,0,3,2,1,8,7,1,3,25,2,2,1,1,1,0,0,1,0,0,0,2,2,0,0,2,2,9,2,8,8,4,1,1,0,14,5,0,1,1,1,20,20,16,9,7,3,0,0,9,8,15,0,0,0,9,7,6,5,1,2,0,0,0,0,2,0,1,24,1,0,0,0,1,0,0,8,0,3,0,0,2,5,1,0,0,0,0,0,0,5,5,4,4,2,10,0,2,2,2,0,0,0,4,2,2,2,1,0,0,1,0,0,0,2,2,0,0,0,2,2,9,4,8,8,4,3,3,1,16,5,0,3,0,3,1,0,0,0,0,0,0,0,2,2,3,3,15,11,0,11,0,0,0,2,0,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,3,3,3,0,0,1,4,1,0,14,13,20,19,18,3,7,4,1,2,32,4,1,6,1,6,5,25,2,1,1,2,2,7,7,3,14,5,0,14,14,9,4,4,26,7,3,6,2,2,0,1,2,2,2,1,1,1,2,1,1,1,2,0,0,0,0,0,0,19,2,2,3,3,20,2,9,8,2,9,2,3,5,6,4,3,13,13,5,14,13,0,0,0,0,0,0,0,0,0,0,0,23,7,11,10,6,6,3,1,31,30,2,0,4,4,4,16,2,2,4,4,0,9,10,10,6,4,1,0,2,0,0,3,3,7,7,0,6,6,6,3,0,0,6,0,4,0,0,0
"94",29,6,3,1,0,1,0,2,10,10,14,3,6,5,2,1,1,1,1,5,5,3,24,0,23,8,2,2,3,7,2,4,10,2,55,12,3,9,3,0,5,5,39,3,37,11,7,16,8,10,11,9,9,1,14,11,11,5,7,13,8,0,0,20,19,19,13,5,8,3,0,0,10,7,7,1,5,0,5,6,4,7,0,1,1,22,10,6,6,3,3,12,1,5,9,8,0,2,2,3,3,11,7,6,4,25,4,2,1,8,8,3,3,13,1,5,5,1,1,2,2,2,3,3,2,26,5,2,1,1,2,14,1,5,0,2,0,0,0,5,12,2,3,1,2,6,4,0,4,4,4,9,9,1,6,38,8,1,5,5,4,1,1,0,0,0,0,8,5,4,1,1,1,18,1,6,6,3,4,2,2,20,4,12,4,1,1,15,15,13,13,11,10,5,5,7,7,17,6,3,1,0,8,8,8,5,2,0,0,0,0,3,1,2,51,19,2,6,6,10,4,4,23,3,12,3,2,5,21,4,4,1,7,3,0,0,6,6,11,9,9,7,5,4,4,4,0,1,1,12,2,7,7,8,2,2,0,0,0,0,10,6,4,4,1,2,2,20,2,6,6,3,4,2,2,25,4,19,0,0,14,3,2,4,5,10,0,4,5,0,0,6,7,3,40,3,38,12,7,3,17,0,9,2,2,11,2,3,2,11,9,9,2,2,2,2,0,2,2,0,15,11,12,5,8,1,16,4,8,0,0,21,20,20,2,15,9,3,6,34,4,1,4,2,9,9,31,2,2,2,1,1,6,6,3,20,3,5,10,10,7,0,0,17,5,5,16,11,11,7,8,12,9,9,4,4,4,6,9,9,9,53,9,5,5,31,16,14,0,0,0,5,5,28,11,7,6,4,12,1,10,5,6,6,4,5,5,10,16,7,15,14,1,5,11,6,1,4,9,3,11,0,0,0,27,14,18,8,7,32,32,3,1,1,6,6,25,2,1,5,5,3,15,10,10,6,3,1,1,0,3,0,8,2,1,1,4,12,12,12,6,0,0,8,0,20,9,5,5
"95",52,40,24,16,11,2,5,6,8,6,12,1,0,0,17,17,16,2,2,0,0,36,20,3,18,9,0,0,0,5,0,1,1,0,20,3,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,11,11,10,0,5,3,1,12,12,10,10,10,8,0,5,6,54,53,31,31,30,9,29,6,29,4,3,10,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,31,19,0,8,7,3,0,9,0,1,1,0,0,14,14,14,3,3,1,64,34,10,3,2,4,47,16,28,7,20,12,6,5,29,45,17,26,1,3,10,10,3,14,12,12,12,10,3,0,58,37,16,0,0,4,0,0,13,13,12,12,43,23,31,19,5,5,7,0,8,8,7,10,10,10,41,26,14,2,0,0,21,21,16,13,13,12,1,0,0,0,54,13,4,3,44,38,37,35,27,1,0,0,0,0,6,5,0,30,15,6,0,0,0,0,0,10,0,3,2,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,38,17,0,0,5,0,0,13,13,12,12,43,23,15,32,20,5,5,7,0,8,8,7,10,10,10,41,27,14,12,0,5,1,1,0,0,3,1,0,0,0,0,0,0,26,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,11,10,0,5,0,10,0,3,15,16,12,12,12,0,9,10,0,0,46,12,0,19,6,1,1,40,7,0,4,0,0,0,0,0,40,25,0,7,7,4,8,8,14,11,10,14,1,0,0,0,11,11,9,10,10,10,0,1,1,1,49,8,8,5,8,0,0,24,2,1,0,0,0,0,0,0,0,41,24,10,45,3,2,0,13,13,12,4,0,3,10,2,1,0,7,2,0,5,0,3,65,38,52,0,0,0,0,0,45,44,12,0,14,1,1,36,7,0,0,0,0,36,6,6,0,0,0,0,0,5,2,2,6,3,3,0,0,0,0,0,4,2,5,3,0,0,0,0
"99",50,20,7,1,1,5,5,10,18,18,34,4,21,20,1,1,1,8,5,0,0,19,38,1,38,13,2,2,5,8,0,2,36,20,54,21,2,11,6,4,0,0,51,1,51,10,4,9,1,45,6,6,4,17,11,11,10,5,5,0,32,38,36,19,17,16,13,2,0,35,36,32,15,14,14,2,9,2,0,15,18,19,7,6,5,14,3,0,0,0,0,13,3,6,2,2,10,2,5,2,2,0,0,0,0,40,13,2,4,21,21,1,1,29,3,11,11,2,1,3,3,3,7,7,1,53,15,0,4,4,6,36,8,11,1,5,2,2,1,20,41,19,17,2,0,3,3,4,4,4,4,30,29,7,27,56,43,19,25,25,36,21,21,4,4,4,3,50,25,45,22,22,22,23,17,15,15,11,11,10,10,0,0,42,17,7,7,8,8,7,14,13,13,8,8,0,0,0,21,8,5,43,15,14,14,7,17,3,37,37,39,5,1,3,58,25,2,6,6,11,1,1,25,1,3,1,0,20,56,36,42,34,36,4,2,2,0,0,8,8,7,0,6,4,4,4,1,1,1,46,23,27,27,37,23,23,4,4,4,3,51,26,19,45,22,24,24,25,18,16,16,11,13,12,12,0,0,43,14,13,26,3,1,6,6,16,2,7,7,6,4,0,0,13,55,1,55,12,5,0,10,0,1,1,8,50,21,27,2,7,7,5,1,1,1,19,4,6,7,3,13,12,10,5,5,5,1,0,39,44,43,22,21,20,1,17,0,4,3,46,13,4,11,0,3,1,41,17,10,8,12,12,7,7,7,0,0,1,3,3,3,0,0,14,11,9,14,14,14,6,6,10,10,9,6,5,5,7,3,3,3,29,8,4,4,11,6,6,19,8,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16,23,38,23,19,15,13,0,38,53,28,37,19,5,35,28,27,45,45,11,4,5,2,1,38,13,12,5,5,5,0,1,1,3,0,0,0,0,16,6,5,11,7,7,2,25,25,25,14,15,9,8,1,51,34,23,22
"100",38,16,5,2,2,2,7,9,13,13,27,3,19,18,5,5,5,7,4,0,0,4,35,5,35,20,15,14,9,24,12,18,24,10,48,13,3,6,5,4,0,0,43,2,41,21,9,24,15,17,10,9,9,3,13,11,10,7,9,1,5,0,0,12,11,11,8,0,2,4,0,0,20,19,19,3,16,0,15,3,6,28,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,7,4,22,21,11,15,23,4,20,19,7,1,5,5,5,6,5,0,54,18,7,11,11,10,43,9,31,8,17,15,13,10,19,33,15,11,3,2,9,8,2,10,9,9,9,9,5,3,49,23,9,15,15,8,6,6,3,2,2,2,25,14,13,5,0,0,5,1,2,2,2,9,7,7,39,13,11,7,3,3,11,11,9,11,10,10,10,10,0,0,12,12,6,3,1,22,18,17,9,2,0,0,0,0,8,0,2,53,24,12,19,17,15,13,13,39,15,30,20,7,17,37,15,18,7,7,3,0,0,3,3,10,9,9,8,5,15,12,11,1,3,4,26,9,15,15,11,8,8,3,2,2,2,26,15,5,14,5,0,0,6,1,3,3,3,10,7,7,40,13,12,9,23,15,4,3,3,3,7,1,6,7,4,5,0,0,14,43,2,41,21,9,9,24,6,15,9,8,17,5,8,2,10,9,9,8,5,4,5,1,2,2,4,15,11,10,7,9,2,3,1,6,0,0,14,13,13,2,10,11,0,2,45,7,3,14,4,8,8,38,0,0,0,0,0,0,0,0,37,11,2,4,4,4,3,3,18,9,8,18,11,11,9,10,12,10,9,10,9,9,5,10,10,10,36,8,11,11,15,12,11,0,0,0,0,0,0,0,0,0,0,16,6,4,12,8,7,2,12,10,11,9,6,20,19,3,13,6,13,3,2,6,1,4,1,1,0,0,0,0,0,0,45,44,7,3,10,7,7,35,0,0,0,0,0,34,3,3,0,0,0,0,0,2,1,0,11,7,5,6,11,11,10,6,1,1,2,0,0,0,0,0
"103",15,8,3,1,1,1,0,5,3,3,9,3,3,3,1,1,1,0,0,0,0,2,19,0,19,4,1,1,2,4,1,1,10,4,31,6,1,1,1,0,0,0,16,0,16,4,2,6,1,1,3,1,1,1,4,3,3,2,0,0,0,0,0,16,15,15,12,4,0,0,0,0,27,26,25,0,24,1,24,0,10,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,2,1,4,4,1,0,10,0,4,4,1,4,11,11,11,0,0,0,25,6,1,0,0,2,11,1,8,0,7,6,6,5,1,7,1,3,1,0,0,0,0,0,0,0,8,7,1,4,38,10,2,2,2,4,0,0,6,5,5,5,14,4,3,2,1,1,5,7,0,0,0,3,3,3,34,22,4,10,6,6,8,7,7,5,2,2,0,0,0,0,8,1,1,0,0,5,5,4,3,4,0,0,0,0,3,1,0,41,16,3,1,1,8,3,3,12,4,2,1,0,5,25,8,11,1,3,6,4,4,3,2,3,1,1,6,1,2,2,1,0,0,0,11,2,3,3,4,0,0,6,5,5,5,15,4,2,3,2,1,1,5,9,0,0,0,3,3,3,37,23,4,2,0,12,2,1,2,2,3,0,2,3,3,3,0,0,13,34,0,34,11,6,3,8,3,1,0,3,15,2,7,6,3,1,1,1,1,1,4,0,2,2,1,5,3,3,2,0,0,1,0,1,0,0,27,27,27,3,23,22,1,5,37,4,1,1,0,6,5,36,3,1,1,1,1,0,0,0,34,22,1,6,5,5,7,7,6,2,1,5,3,3,1,2,2,1,1,4,4,4,4,2,2,2,19,0,2,1,8,3,3,18,11,11,0,0,0,0,0,0,0,25,6,9,9,10,9,21,19,17,4,3,0,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,37,37,4,1,0,4,3,36,2,1,0,0,0,34,4,4,0,0,0,0,0,4,7,2,4,6,6,1,8,8,8,6,14,3,11,7,0,0,0,0
"104",10,1,0,0,0,0,0,1,2,2,4,0,2,2,1,1,0,0,0,0,0,3,18,0,15,4,0,0,2,4,0,2,0,0,20,1,0,1,0,0,0,0,14,0,14,1,0,3,2,0,1,1,0,0,2,1,1,1,0,0,0,0,0,6,6,6,3,0,0,0,0,0,7,4,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,4,4,0,2,4,1,2,2,0,1,2,1,1,0,0,0,31,3,0,2,2,0,19,1,8,1,3,3,1,1,10,20,2,11,2,6,1,0,1,4,3,3,6,2,0,2,36,10,1,1,1,5,5,5,2,2,2,0,19,14,11,7,6,6,2,3,7,7,4,1,1,1,0,0,0,7,4,4,15,15,9,2,2,2,0,0,0,0,0,1,0,0,1,14,13,13,6,0,0,0,0,0,1,0,0,38,4,0,1,1,2,2,2,13,0,6,3,1,3,13,1,9,6,0,4,2,2,5,5,1,1,0,0,0,9,9,9,2,1,0,10,1,1,1,5,5,5,2,2,2,0,21,14,2,11,7,6,6,2,3,7,7,4,1,1,1,0,0,0,3,0,6,3,0,2,2,3,0,1,1,0,0,0,0,10,32,1,28,1,0,0,7,0,4,3,2,10,1,7,3,1,1,0,5,5,5,1,1,0,0,0,2,1,1,1,0,1,0,0,0,0,0,11,8,9,2,5,0,0,0,32,0,0,12,6,6,2,20,6,4,9,5,5,6,6,4,0,0,0,3,3,2,2,2,4,1,0,3,1,1,0,0,1,1,1,3,3,3,1,0,0,0,22,4,8,7,5,4,4,21,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,29,28,0,0,8,4,1,13,3,4,4,4,2,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
"106",26,12,5,4,3,1,0,3,0,0,7,1,0,0,0,0,0,2,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,0,11,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,6,1,8,0,3,2,36,12,5,5,4,4,18,7,2,6,5,1,1,2,7,7,22,18,18,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,0,2,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4,0,1,0,14,8,1,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,2,0,6,0,0,0,0,3,2,2,0,0,0,1,1,1,1,15,3,0,0,5,0,0,0,0,0,31,31,62,21,18,18,5,24,8,0,0,0,0,2,0,0,3,32,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,4,7,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,8,2,1,3,7,0,0,1,3,2,0,0,0,0,0,5,0,1,1,22,3,10,3
